timestamp,isp,interface,target,latency_ms,success
2026-03-08T15:32:35.312329,astound,eth0,1.1.1.1,15.5,True
2026-03-08T15:33:35.323492,astound,eth0,8.8.8.8,14.9,True
2026-03-08T15:33:35.323492,astound,eth0,1.1.1.1,15.7,True
2026-03-08T15:34:35.327032,astound,eth0,8.8.8.8,16.5,True
2026-03-08T15:34:35.327032,astound,eth0,1.1.1.1,14.7,True
2026-03-08T15:35:35.327072,astound,eth0,8.8.8.8,15.3,True
2026-03-08T15:35:35.327072,astound,eth0,1.1.1.1,15.7,True
2026-03-08T15:36:35.340896,astound,eth0,8.8.8.8,18.1,True
2026-03-08T15:36:35.340896,astound,eth0,1.1.1.1,17.8,True
2026-03-08T15:37:35.310644,astound,eth0,8.8.8.8,16.8,True
2026-03-08T15:37:35.310644,astound,eth0,1.1.1.1,16.8,True
2026-03-08T15:38:35.327503,astound,eth0,8.8.8.8,17.0,True
2026-03-08T15:38:35.327503,astound,eth0,1.1.1.1,16.6,True
2026-03-08T15:39:35.342136,astound,eth0,8.8.8.8,15.4,True
2026-03-08T15:39:35.342136,astound,eth0,1.1.1.1,17.2,True
2026-03-08T15:40:35.310112,astound,eth0,8.8.8.8,16.3,True
2026-03-08T15:40:35.310112,astound,eth0,1.1.1.1,15.7,True
2026-03-08T15:41:35.311910,astound,eth0,8.8.8.8,17.0,True
2026-03-08T15:41:35.311910,astound,eth0,1.1.1.1,16.9,True
2026-03-08T15:42:35.326241,astound,eth0,8.8.8.8,18.0,True
2026-03-08T15:42:35.326241,astound,eth0,1.1.1.1,17.1,True
2026-03-08T15:43:35.320574,astound,eth0,8.8.8.8,14.5,True
2026-03-08T15:43:35.320574,astound,eth0,1.1.1.1,16.8,True
2026-03-08T15:44:35.308975,astound,eth0,8.8.8.8,15.4,True
2026-03-08T15:44:35.308975,astound,eth0,1.1.1.1,14.8,True
2026-03-08T15:45:35.329375,astound,eth0,8.8.8.8,79.2,True
2026-03-08T15:45:35.329375,astound,eth0,1.1.1.1,56.5,True
2026-03-08T15:46:00.480967,astound,eth0,8.8.8.8,21.5,True
2026-03-08T15:46:00.480967,astound,eth0,1.1.1.1,24.9,True
2026-03-08T15:47:35.337687,astound,eth0,8.8.8.8,15.2,True
2026-03-08T15:47:35.337687,astound,eth0,1.1.1.1,16.3,True
2026-03-08T15:48:35.324108,astound,eth0,8.8.8.8,15.7,True
2026-03-08T15:48:35.324108,astound,eth0,1.1.1.1,14.5,True
2026-03-08T15:49:35.324862,astound,eth0,8.8.8.8,19.4,True
2026-03-08T15:49:35.324862,astound,eth0,1.1.1.1,17.5,True
2026-03-08T15:50:35.311442,astound,eth0,8.8.8.8,13.6,True
2026-03-08T15:50:35.311442,astound,eth0,1.1.1.1,15.3,True
2026-03-08T15:51:35.340895,astound,eth0,8.8.8.8,15.6,True
2026-03-08T15:51:35.340895,astound,eth0,1.1.1.1,14.8,True
2026-03-08T15:52:35.315802,astound,eth0,8.8.8.8,16.3,True
2026-03-08T15:52:35.315802,astound,eth0,1.1.1.1,17.6,True
2026-03-08T15:53:35.324146,astound,eth0,8.8.8.8,13.6,True
2026-03-08T15:53:35.324146,astound,eth0,1.1.1.1,15.3,True
2026-03-08T15:54:35.311175,astound,eth0,8.8.8.8,27.6,True
2026-03-08T15:54:35.311175,astound,eth0,1.1.1.1,16.5,True
2026-03-08T15:55:35.318819,astound,eth0,8.8.8.8,15.0,True
2026-03-08T15:55:35.318819,astound,eth0,1.1.1.1,15.4,True
2026-03-08T15:56:35.324029,astound,eth0,8.8.8.8,16.2,True
2026-03-08T15:56:35.324029,astound,eth0,1.1.1.1,19.0,True
2026-03-08T15:57:35.309247,astound,eth0,8.8.8.8,16.6,True
2026-03-08T15:57:35.309247,astound,eth0,1.1.1.1,16.1,True
2026-03-08T15:58:35.327367,astound,eth0,8.8.8.8,15.8,True
2026-03-08T15:58:35.327367,astound,eth0,1.1.1.1,15.2,True
2026-03-08T15:59:35.311191,astound,eth0,8.8.8.8,13.6,True
2026-03-08T15:59:35.311191,astound,eth0,1.1.1.1,14.5,True
2026-03-08T16:00:35.351376,astound,eth0,8.8.8.8,15.1,True
2026-03-08T16:00:35.351376,astound,eth0,1.1.1.1,19.3,True
2026-03-08T16:01:35.312504,astound,eth0,8.8.8.8,15.4,True
2026-03-08T16:01:35.312504,astound,eth0,1.1.1.1,14.5,True
2026-03-08T16:02:35.340756,astound,eth0,8.8.8.8,15.3,True
2026-03-08T16:02:35.340756,astound,eth0,1.1.1.1,16.6,True
2026-03-08T16:03:35.311448,astound,eth0,8.8.8.8,14.9,True
2026-03-08T16:03:35.311448,astound,eth0,1.1.1.1,17.0,True
2026-03-08T16:04:35.325015,astound,eth0,8.8.8.8,14.6,True
2026-03-08T16:04:35.325015,astound,eth0,1.1.1.1,14.9,True
2026-03-08T16:05:35.324845,astound,eth0,8.8.8.8,15.0,True
2026-03-08T16:05:35.324845,astound,eth0,1.1.1.1,16.6,True
2026-03-08T16:06:35.322341,astound,eth0,8.8.8.8,13.7,True
2026-03-08T16:06:35.322341,astound,eth0,1.1.1.1,23.7,True
2026-03-08T16:07:35.312352,astound,eth0,8.8.8.8,15.9,True
2026-03-08T16:07:35.312352,astound,eth0,1.1.1.1,15.8,True
2026-03-08T16:08:35.341966,astound,eth0,8.8.8.8,17.3,True
2026-03-08T16:08:35.341966,astound,eth0,1.1.1.1,16.6,True
2026-03-08T16:09:35.317692,astound,eth0,8.8.8.8,14.4,True
2026-03-08T16:09:35.317692,astound,eth0,1.1.1.1,24.7,True
2026-03-08T16:10:35.311212,astound,eth0,8.8.8.8,15.0,True
2026-03-08T16:10:35.311212,astound,eth0,1.1.1.1,16.6,True
2026-03-08T16:11:35.339629,astound,eth0,8.8.8.8,13.6,True
2026-03-08T16:11:35.339629,astound,eth0,1.1.1.1,15.8,True
2026-03-08T16:12:35.323665,astound,eth0,8.8.8.8,14.7,True
2026-03-08T16:12:35.323665,astound,eth0,1.1.1.1,15.4,True
2026-03-08T16:13:35.328498,astound,eth0,8.8.8.8,15.5,True
2026-03-08T16:13:35.328498,astound,eth0,1.1.1.1,15.3,True
2026-03-08T16:14:35.338564,astound,eth0,8.8.8.8,17.3,True
2026-03-08T16:14:35.338564,astound,eth0,1.1.1.1,17.1,True
2026-03-08T16:15:35.328351,astound,eth0,8.8.8.8,18.3,True
2026-03-08T16:15:35.328351,astound,eth0,1.1.1.1,14.0,True
2026-03-08T16:16:35.315167,astound,eth0,8.8.8.8,13.5,True
2026-03-08T16:16:35.315167,astound,eth0,1.1.1.1,15.8,True
2026-03-08T16:17:35.320940,astound,eth0,8.8.8.8,18.0,True
2026-03-08T16:17:35.320940,astound,eth0,1.1.1.1,14.4,True
2026-03-08T16:18:35.311313,astound,eth0,8.8.8.8,14.4,True
2026-03-08T16:18:35.311313,astound,eth0,1.1.1.1,14.4,True
2026-03-08T16:19:35.327113,astound,eth0,8.8.8.8,13.8,True
2026-03-08T16:19:35.327113,astound,eth0,1.1.1.1,14.7,True
2026-03-08T16:20:35.309988,astound,eth0,8.8.8.8,17.3,True
2026-03-08T16:20:35.309988,astound,eth0,1.1.1.1,15.3,True
2026-03-08T16:21:35.339656,astound,eth0,8.8.8.8,16.1,True
2026-03-08T16:21:35.339656,astound,eth0,1.1.1.1,20.4,True
2026-03-08T16:22:35.319056,astound,eth0,8.8.8.8,17.0,True
2026-03-08T16:22:35.319056,astound,eth0,1.1.1.1,16.0,True
2026-03-08T16:23:35.324359,astound,eth0,8.8.8.8,18.7,True
2026-03-08T16:23:35.324359,astound,eth0,1.1.1.1,16.8,True
2026-03-08T16:24:35.309818,astound,eth0,8.8.8.8,14.7,True
2026-03-08T16:24:35.309818,astound,eth0,1.1.1.1,15.2,True
2026-03-08T16:25:35.325334,astound,eth0,8.8.8.8,13.9,True
2026-03-08T16:25:35.325334,astound,eth0,1.1.1.1,13.4,True
2026-03-08T16:26:35.311710,astound,eth0,8.8.8.8,14.1,True
2026-03-08T16:26:35.311710,astound,eth0,1.1.1.1,16.9,True
2026-03-08T16:27:35.311598,astound,eth0,8.8.8.8,15.7,True
2026-03-08T16:27:35.311598,astound,eth0,1.1.1.1,15.4,True
2026-03-08T16:28:35.327088,astound,eth0,8.8.8.8,14.4,True
2026-03-08T16:28:35.327088,astound,eth0,1.1.1.1,14.5,True
2026-03-08T16:29:35.309495,astound,eth0,8.8.8.8,17.2,True
2026-03-08T16:29:35.309495,astound,eth0,1.1.1.1,15.6,True
2026-03-08T16:30:35.329890,astound,eth0,8.8.8.8,18.1,True
2026-03-08T16:30:35.329890,astound,eth0,1.1.1.1,15.4,True
2026-03-08T16:31:35.337489,astound,eth0,8.8.8.8,14.3,True
2026-03-08T16:31:35.337489,astound,eth0,1.1.1.1,16.6,True
2026-03-08T16:32:35.307774,astound,eth0,8.8.8.8,16.2,True
2026-03-08T16:32:35.307774,astound,eth0,1.1.1.1,15.5,True
2026-03-08T16:33:35.339664,astound,eth0,8.8.8.8,17.6,True
2026-03-08T16:33:35.339664,astound,eth0,1.1.1.1,16.5,True
